layers,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
"[(100, 'rbf_linf')]",OneSidedSelection,0.67643698725607937,0.67366037776364918,0.8401975535203569,0.8674422704036665,0.8129528366370472,0.18704716336295282,0.13255772959633352,0.7035254715318174,0.7372863978127137,0.09395078605604923,0.07493389740877843,0.07493389740877843,0.039851744969685875
"[(5, 'sigm')]",RandomUnderSampler,0.410427110455863,0.40915766841836682,0.7055155496066737,0.6883835713026617,0.7226475279106858,0.2773524720893142,0.3116164286973383,0.35924554909219103,0.35690362269309633,0.0669628616997038,0.0858628591574123,0.0858628591574123,0.13082226117451987
"[(100, 'rbf_l1')]",RandomOverSampler,0.53110977577408447,0.53045042329881475,0.7638581604966698,0.7182266878194957,0.8094896331738436,0.1905103668261563,0.2817733121805041,0.1520888418826018,0.24462292093871044,0.03130553656869447,0.04019037546271814,0.04019037546271814,0.12740516662597656
"[(5, 'rbf_l1')]",OneSidedSelection,0.036832623384845033,0.034258616746300895,0.5174711242073261,0.4671249779658029,0.5678172704488494,0.4321827295511506,0.5328750220341971,0.013061872025383397,0.014809751651856919,0.0026087947140578716,0.005464480874316939,0.005464480874316939,0.008054574330647787
"[(5, 'lin')]",OneSidedSelection,0.4982175441708882,0.48078655907616952,0.7335719984784808,0.5785475057288912,0.88859649122807,0.11140350877192984,0.4214524942711087,0.034743521946060285,0.0,0.0,0.0,0.0,0.0142362912495931
"[(5, 'tanh')]",OneSidedSelection,0.42679101460154839,0.42516159590106611,0.7108587866715007,0.6427815970386038,0.7789359763043975,0.22106402369560263,0.3572184029613961,0.27777190199189145,0.3652312599681021,0.04873547505126452,0.09881896703684119,0.09881896703684119,0.010158697764078775
"[(100, 'rbf_linf')]",RandomUnderSampler,0.65360045510356668,0.65120992167498915,0.8287014800353608,0.8522651154591926,0.8051378446115288,0.19486215538847118,0.14773488454080733,0.6861096421646394,0.6945773524720894,0.11040100250626565,0.07278335977436982,0.07278335977436982,0.16662859916687012
"[(5, 'rbf_l2')]",OneSidedSelection,0.41731739581787491,0.41609323772934803,0.7067331325284512,0.6450907808919443,0.7683754841649578,0.23162451583504218,0.3549092191080557,0.261660497091486,0.4017316017316017,0.0600250626566416,0.09127445795875198,0.09127445795875198,0.01311341921488444
"[(100, 'rbf_l2')]",TomekLinks,0.70713054434057732,0.70383760883517521,0.8556332661373157,0.8869557553322757,0.8243107769423559,0.17568922305764412,0.1130442446677243,0.7338445267054468,0.7476646160856687,0.09483937115516061,0.06844702979023444,0.06844702979023444,0.06892188390096028
"[(5, 'rbf_l1')]",RandomUnderSampler,0.060236752510963242,0.053888446832117798,0.5272498376126364,0.5083729948880663,0.5461266803372067,0.4538733196627933,0.49162700511193375,0.01634056054997356,0.016552745500113923,0.003474595579858738,0.0032786885245901635,0.0032786885245901635,0.05479073524475098
"[(5, 'sigm')]",TomekLinks,0.40422972156948439,0.4026642851780175,0.7007662478633003,0.6493566014454434,0.7521758942811575,0.24782410571884253,0.3506433985545567,0.32347964040190375,0.40817953975848714,0.053053087263613574,0.10869028732592984,0.10869028732592984,0.02704016367594401
"[(100, 'rbf_l1')]",SMOTE,0.54791217626254862,0.54742213066789736,0.7724255412821751,0.7301780363123568,0.8146730462519937,0.18532695374800634,0.2698219636876433,0.14560197426405783,0.2402027796764639,0.033048530416951466,0.041283271637581526,0.041283271637581526,0.05403017997741699
"[(5, 'lin')]",RandomUnderSampler,0.49630363147664891,0.48041477981502129,0.7336622287414127,0.5838885950995946,0.8834358623832307,0.1165641376167692,0.4161114049004054,0.03583641812092367,0.0008658008658008658,0.0,0.0,0.0,0.09405310948689778
"[(5, 'tanh')]",RandomUnderSampler,0.41547102969489319,0.41434270084902342,0.7064636104708192,0.6600564075445091,0.7528708133971292,0.24712918660287087,0.33994359245549094,0.3059933016040895,0.32007290954659373,0.06264524948735475,0.07382337387625594,0.07382337387625594,0.17401536305745444
"[(5, 'rbf_l2')]",RandomUnderSampler,0.41545921561065641,0.41517540922569096,0.7079887112618333,0.6841706328221401,0.7318067897015266,0.26819321029847343,0.3158293671778601,0.2855279393618897,0.3607769423558897,0.07476646160856687,0.06627886479816675,0.06627886479816675,0.11744991938273112
"[(5, 'sigm')]",ADASYN,0.40695211722100205,0.40590354577391824,0.7034131950230367,0.676432222809801,0.7303941672362724,0.26960583276372746,0.3235677771901992,0.3126211880839062,0.3021531100478469,0.05307587149692413,0.06848228450555262,0.06848228450555262,0.13918399810791016
"[(100, 'rbf_linf')]",TomekLinks,0.67234366845726179,0.66972149450924512,0.8381455146206461,0.8641812092367355,0.8121098200045568,0.18789017999544314,0.13581879076326459,0.7013396791820905,0.7364205969469128,0.09044201412622466,0.07493389740877843,0.07493389740877843,0.04559532801310221
"[(100, 'rbf_l2')]",ADASYN,0.69676653061519633,0.69457173047196752,0.8502999542508017,0.8728714965626653,0.8277284119389382,0.17227158806106177,0.12712850343733473,0.688242552441389,0.7137502848029165,0.08529277739804053,0.06300017627357658,0.06300017627357658,0.23852149645487467
"[(5, 'rbf_l1')]",TomekLinks,0.036832623384845033,0.034258616746300895,0.5174711242073261,0.4671249779658029,0.5678172704488494,0.4321827295511506,0.5328750220341971,0.011968975850520008,0.015675552517657784,0.0026087947140578716,0.006557377049180327,0.006557377049180327,0.013923565546671549
"[(5, 'lin')]",TomekLinks,0.50010444079244809,0.48290988337306834,0.7346415712373574,0.5806980433632998,0.8885850991114147,0.11141490088858509,0.41930195663670017,0.03259298431165169,0.0,0.0,0.0,0.0,0.03862627347310384
"[(5, 'sigm')]",RandomOverSampler,0.4157965245048178,0.41414195074165844,0.708018116296944,0.691679887184911,0.7243563454089769,0.27564365459102297,0.30832011281508903,0.34509078089194434,0.35861244019138755,0.05827067669172931,0.0826194253481403,0.0826194253481403,0.15886767705281576
"[(5, 'tanh')]",TomekLinks,0.42569048620619526,0.42386867512308574,0.7101230764281503,0.639555790586991,0.7806903622693097,0.21930963773069037,0.3604442094130089,0.2690816146659616,0.37826384142173614,0.04699248120300752,0.10532346201304425,0.10532346201304425,0.029244502385457356
"[(100, 'rbf_l1')]",SMOTEENN,0.48537155206775712,0.46228965944570688,0.7234532475605148,0.5478406486867619,0.8990658464342675,0.1009341535657325,0.4521593513132382,0.11958399435924556,0.32982456140350874,0.020004556846662108,0.0771020624008461,0.0771020624008461,0.02788090705871582
"[(100, 'rbf_l2')]",RandomOverSampler,0.69730795227533859,0.69531397703809494,0.8503942509752579,0.8695399259650979,0.831248575985418,0.1687514240145819,0.1304600740349022,0.7045654856337036,0.7451241740715425,0.08179539758487127,0.06952229860743873,0.06952229860743873,0.25945409138997394
"[(5, 'rbf_l2')]",TomekLinks,0.42202987471917058,0.4205777189006466,0.7088099888922343,0.6440155120747401,0.7736044657097289,0.22639553429027112,0.35598448792526,0.2594923320994183,0.41041239462292095,0.05915926179084074,0.0945002644103649,0.0945002644103649,0.02246578534444173
"[(100, 'rbf_linf')]",ADASYN,0.67666171511708839,0.67541091011998589,0.8398775199862066,0.8511722192843293,0.828582820688084,0.17141717931191613,0.1488277807156707,0.6569892473118278,0.7215652768284349,0.07737525632262475,0.07061519478230212,0.07061519478230212,0.24460872014363608
"[(5, 'rbf_l1')]",ADASYN,0.044531258642875854,0.039281349632318295,0.5199255620663119,0.41662259827251896,0.6232285258601048,0.37677147413989515,0.5833774017274811,0.014154768200246783,0.016541353383458652,0.0017429938482570063,0.004371584699453552,0.004371584699453552,0.11029799779256184
"[(5, 'lin')]",ADASYN,0.48694008492763424,0.47130062756536423,0.7291875336386733,0.5784593689405958,0.879915698336751,0.12008430166324902,0.42154063105940415,0.024995593160585226,0.0,0.0,0.0,0.0,0.19793001810709634
"[(5, 'tanh')]",ADASYN,0.42902317567746223,0.42845343803941011,0.7133438675772167,0.6633703507844174,0.763317384370016,0.23668261562998402,0.33662964921558264,0.24634232328573946,0.2816928685349738,0.047881066302118934,0.06183677066807686,0.06183677066807686,0.1548945109049479
"[(100, 'rbf_linf')]",RandomOverSampler,0.67688904884453371,0.67557158715874044,0.8401066545504187,0.8533051295610788,0.8269081795397585,0.17309182046024152,0.14669487043892118,0.6743521946060285,0.7398838004101161,0.08606744133059922,0.07602679358364182,0.07602679358364182,0.24088303248087564
"[(5, 'rbf_l2')]",ADASYN,0.40566078545065709,0.40531070738207231,0.7026625955061202,0.669998237264234,0.7353269537480065,0.26467304625199356,0.3300017627357659,0.26053234620130444,0.34084073820915933,0.06003645477329687,0.0619249074563723,0.0619249074563723,0.11996102333068848
"[(5, 'sigm')]",SMOTE,0.4068527395279673,0.40537694164656779,0.7033203983710538,0.6796756566190728,0.7269651401230348,0.27303485987696513,0.3203243433809272,0.3462365591397849,0.36037821827295513,0.05913647755753018,0.09458840119866031,0.09458840119866031,0.011186440785725912
"[(5, 'rbf_l1')]",RandomOverSampler,0.056218042758266223,0.051355697790531139,0.526140796079425,0.49321346730125154,0.5590681248575985,0.4409318751424014,0.5067865326987485,0.014154768200246783,0.013055365686944638,0.0026087947140578716,0.004371584699453552,0.004371584699453552,0.07052079836527507
"[(100, 'rbf_l2')]",SMOTE,0.70407081400576355,0.70213982192475111,0.8538730485653584,0.8739115106645513,0.8338345864661655,0.16616541353383457,0.1260884893354486,0.7035078441741582,0.7485759854180906,0.08004101161995898,0.07385862859157412,0.07385862859157412,0.08779025077819824
"[(5, 'lin')]",RandomOverSampler,0.5019660272304528,0.48502867196022253,0.7357344674122207,0.5828838357130265,0.8885850991114147,0.11141490088858509,0.4171161642869734,0.0358011634056055,0.0,0.0,0.0,0.0,0.09754260381062825
"[(100, 'rbf_l1')]",SMOTETomek,0.54529856835730939,0.54404948244979601,0.7699347703425189,0.7138727304777014,0.8259968102073364,0.1740031897926635,0.28612726952229856,0.14232328573946765,0.25934153565732515,0.03129414445203919,0.049991186321170465,0.049991186321170465,0.04851237932840983
"[(5, 'tanh')]",RandomOverSampler,0.4275572142929544,0.42688399935030946,0.7130121738411699,0.6731535342852105,0.7528708133971292,0.24712918660287084,0.32684646571478937,0.3082143486691345,0.3051720209614946,0.05740487582592846,0.08031024149479993,0.08031024149479993,0.181626558303833
"[(5, 'rbf_l2')]",RandomOverSampler,0.41953787361094202,0.4191634918247728,0.710072348073684,0.6874493213467301,0.7326953748006381,0.267304625199362,0.3125506786532699,0.28011634056054996,0.3625541125541125,0.06613123718386876,0.06520359598096245,0.06520359598096245,0.10962398846944173
"[(5, 'rbf_linf')]",None,0.33724231805370075,0.32504954480729858,0.6581078224381683,0.4910276749515248,0.825187969924812,0.17481203007518797,0.5089723250484752,0.22043010752688172,0.3334700387331966,0.052232854864433804,0.06742464304600741,0.06742464304600741,0.08336917559305827
"[(100, 'rbf_linf')]",SMOTE,0.68521067725595952,0.68354118252892671,0.844344485799856,0.8609377754274634,0.8277511961722489,0.1722488038277512,0.13906222457253659,0.6774546095540278,0.738174982911825,0.08347003873319662,0.07715494447382337,0.07715494447382337,0.05998524030049642
"[(5, 'rbf_l1')]",SMOTE,0.055025655258608697,0.049981491703699289,0.5252909989988673,0.4888595099594571,0.5617224880382775,0.43827751196172243,0.5111404900405428,0.013061872025383397,0.014809751651856919,0.003474595579858738,0.002185792349726776,0.002185792349726776,0.01702721913655599
"[(5, 'sigm')]",SMOTEENN,0.38857741538548191,0.37494746922109573,0.682721153154508,0.5288736118455843,0.8365686944634313,0.16343130553656868,0.4711263881544156,0.25288207297726073,0.5544771018455229,0.03910913647755753,0.20625771196897583,0.20625771196897583,0.00975799560546875
"[(5, 'lin')]",SMOTE,0.50734726064374203,0.49000354735397389,0.7381229472652836,0.5850520007050943,0.8911938938254728,0.10880610617452723,0.4149479992949057,0.03906222457253658,0.0,0.0,0.0,0.0,0.00987863540649414
"[(100, 'rbf_l2')]",SMOTEENN,0.66071128812277802,0.65157485034281526,0.8199654404989928,0.720906046183677,0.9190248348143085,0.0809751651856915,0.2790939538163229,0.5569363652388506,0.8346776030986557,0.03913192071086808,0.1358011634056055,0.1358011634056055,0.05640681584676107
"[(5, 'tanh')]",SMOTE,0.42258305062202295,0.42191579394559514,0.7104961757790949,0.6699101004759388,0.7510822510822512,0.2489177489177489,0.33008989952406137,0.30604618367706676,0.30952380952380953,0.05743905217589429,0.08464657147893533,0.08464657147893533,0.02225502332051595
"[(5, 'rbf_l2')]",SMOTE,0.41435494125098965,0.41409299240057185,0.7074339886782482,0.6830953640049356,0.7317726133515606,0.26822738664843926,0.3169046359950643,0.27791292085316416,0.36254272043745733,0.06610845295055821,0.0717257183148246,0.0717257183148246,0.01605534553527832
"[(5, 'rbf_l1')]",SMOTEENN,0.054443647293709867,0.039299451760059556,0.5187714340174748,0.2108055702450203,0.8267372977899295,0.17326270221007065,0.7891944297549797,0.010840824960338447,0.022647527910685805,0.0008771929824561404,0.008743169398907104,0.008743169398907104,0.017206986745198567
"[(100, 'rbf_linf')]",SMOTEENN,0.64963935415417506,0.64193947574203636,0.8156597595859751,0.7209413008989952,0.9103782182729551,0.08962178172704488,0.2790586991010048,0.5309183853340385,0.8234335839598997,0.04259512417407154,0.14228803102414947,0.14228803102414947,0.08212240537007649
"[(5, 'sigm')]",SMOTETomek,0.39935554363915005,0.39781332381961709,0.6989673898702816,0.6622774546095541,0.7356573251310093,0.26434267486899066,0.337722545390446,0.33647100299665084,0.40387331966279333,0.05478468899521532,0.11193372113520184,0.11193372113520184,0.06529466311136882
"[(5, 'lin')]",SMOTEENN,0.50112095858563876,0.48222377834306585,0.7340126282004708,0.5742111757447559,0.8938140806561857,0.10618591934381406,0.42578882425524417,0.07916446324695926,0.0,0.0026087947140578716,0.0,0.0,0.03990753491719564
"[(100, 'rbf_l2')]",SMOTETomek,0.69616220141814311,0.69520856376892726,0.8490803591836183,0.8521593513132381,0.8460013670539986,0.15399863294600136,0.14784064868676186,0.6861801515952758,0.768591934381408,0.07133743449532923,0.0771196897585052,0.0771196897585052,0.05555351575215658
"[(5, 'tanh')]",SMOTEENN,0.4264221781629236,0.41184853830262985,0.7004354969438884,0.5461660497091486,0.8547049441786282,0.14529505582137162,0.45383395029085144,0.216834126564428,0.5577352472089314,0.03130553656869447,0.1952406134320465,0.1952406134320465,0.03394722938537598
"[(5, 'rbf_l2')]",SMOTEENN,0.40110598845648765,0.38083402222386425,0.684089643969546,0.5004759386567953,0.8677033492822966,0.13229665071770336,0.49952406134320465,0.19642164639520532,0.5784461152882207,0.04088630667578036,0.18783712321523005,0.18783712321523005,0.016854127248128254
"[(5, 'sigm'), (5, 'sigm')]",None,0.58136753472390168,0.58031301147270753,0.7885843852215029,0.742411422527763,0.8347573479152427,0.16524265208475736,0.2575885774722369,0.4706504494976203,0.5890407837776259,0.04783549783549784,0.09888947646747752,0.09888947646747752,0.09060875574747722
"[(5, 'lin'), (5, 'lin')]",None,0.49299963765728766,0.47568247552478909,0.7310699709708866,0.5752864445619601,0.8868534973798131,0.11314650262018683,0.42471355543803985,0.03150008813678829,0.0,0.0,0.0,0.0,0.14814217885335287
"[(5, 'rbf_l1')]",SMOTETomek,0.053944177672354598,0.049229384808896305,0.5249617481519289,0.4855808214348669,0.5643426748689907,0.43565732513100935,0.5144191785651331,0.011968975850520008,0.014809751651856919,0.003474595579858738,0.0032786885245901635,0.0032786885245901635,0.03205466270446777
"[(100, 'rbf_linf')]",SMOTETomek,0.6931828816084965,0.69245281397492686,0.8479594797290809,0.8533580116340561,0.8425609478241057,0.15743905217589427,0.14664198836594394,0.654750572889124,0.7538277511961722,0.07826384142173615,0.08801339679182091,0.08801339679182091,0.08517916997273763
"[(5, 'lin')]",SMOTETomek,0.50698404466803837,0.49023482824028464,0.7383593954358517,0.5872906751277983,0.8894281157439051,0.11057188425609477,0.41270932487220163,0.04336329984135378,0.0,0.0008771929824561404,0.0,0.0,0.015381654103597006
"[(5, 'rbf_l2')]",SMOTETomek,0.40925039616180992,0.40872698454391959,0.7035220195578124,0.6526352899700335,0.7544087491455912,0.24559125085440872,0.34736471002996644,0.2670192138198484,0.40956937799043064,0.06525404420141262,0.09018156178388859,0.09018156178388859,0.013498385747273764
"[(5, 'tanh')]",SMOTETomek,0.42133162592836443,0.42008334387494256,0.7089033428000558,0.6536576767142606,0.7641490088858509,0.235850991114149,0.34634232328573944,0.2907985193019566,0.3582251082251082,0.05309865573023468,0.09876608496386392,0.09876608496386392,0.0336763064066569
"[(5, 'rbf_l1'), (5, 'rbf_l1')]",None,0.077285638362668274,0.064783350659931502,0.5309237620998315,0.40148069804336334,0.6603668261562999,0.3396331738437002,0.5985193019566367,0.018473470826723074,0.035794030530872635,0.0017316017316017316,0.012004230565838181,0.012004230565838181,0.11781676610310872
