layers,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
"[(100, 'tanh')]",RandomUnderSampler,0.29711566628922653,0.28260077521614463,0.6611904761904762,0.6733333333333333,0.649047619047619,0.35095238095238096,0.32666666666666666,0.4466666666666666,0.4314285714285715,0.18047619047619046,0.15222222222222223,0.15222222222222223,0.2024217446645101
"[(75, 'lin')]",RandomOverSampler,0.39884343445412423,0.3864412457584992,0.7144444444444445,0.7155555555555555,0.7133333333333334,0.2866666666666667,0.28444444444444444,0.41111111111111115,0.45285714285714285,0.10285714285714286,0.10666666666666667,0.10666666666666667,0.21408994992574057
"[(75, 'rbf_linf')]",TomekLinks,0.32776708093554924,0.32559591530067539,0.6561111111111111,0.47555555555555556,0.8366666666666666,0.16333333333333336,0.5244444444444446,0.19333333333333336,0.5833333333333334,0.04428571428571428,0.21333333333333335,0.21333333333333335,0.06444629033406575
"[(100, 'sigm')]",TomekLinks,0.34051670443922877,0.33985059328259054,0.6661904761904762,0.5099999999999999,0.8223809523809523,0.17761904761904765,0.49000000000000005,0.23666666666666666,0.5971428571428571,0.04857142857142857,0.20444444444444443,0.20444444444444443,0.13740666707356772
"[(75, 'tanh')]",ADASYN,0.32370496997400516,0.31690221260248863,0.6724603174603175,0.6344444444444445,0.7104761904761906,0.2895238095238095,0.3655555555555556,0.3133333333333333,0.44285714285714284,0.10857142857142858,0.1311111111111111,0.1311111111111111,0.37578002611796063
"[(75, 'rbf_l1')]",ADASYN,0.044104793882623471,0.037659381040592153,0.518015873015873,0.2588888888888889,0.7771428571428571,0.22285714285714286,0.7411111111111112,0.01,0.029047619047619055,0.0004761904761904762,0.01888888888888889,0.01888888888888889,0.33853960037231445
"[(100, 'lin')]",ADASYN,0.39735685446821911,0.38671627997470687,0.7129365079365079,0.7044444444444444,0.7214285714285715,0.2785714285714286,0.2955555555555555,0.36000000000000004,0.43047619047619046,0.08285714285714285,0.08555555555555557,0.08555555555555557,0.2605983416239421
"[(75, 'rbf_l2')]",ADASYN,0.35365954738399857,0.35229426251553947,0.6819047619047618,0.59,0.7738095238095237,0.2261904761904762,0.41,0.2544444444444444,0.4957142857142857,0.07,0.1577777777777778,0.1577777777777778,0.4408404032389323
"[(100, 'tanh')]",TomekLinks,0.32766445973887404,0.32694237416959748,0.6597619047619048,0.5,0.8195238095238095,0.18047619047619048,0.5,0.23555555555555555,0.5847619047619049,0.04857142857142858,0.2288888888888889,0.2288888888888889,0.054788430531819664
"[(75, 'rbf_linf')]",ADASYN,0.32404544697240034,0.3234471329173545,0.6653174603174603,0.5544444444444444,0.7761904761904761,0.2238095238095238,0.44555555555555554,0.22555555555555554,0.45142857142857146,0.056666666666666664,0.14555555555555555,0.14555555555555555,0.3741850058237712
"[(75, 'lin')]",SMOTE,0.39390647651409266,0.38341752324112571,0.7110317460317459,0.7011111111111111,0.7209523809523809,0.27904761904761904,0.2988888888888888,0.4266666666666667,0.4661904761904762,0.11285714285714284,0.10222222222222221,0.10222222222222221,0.1834388573964437
"[(75, 'tanh')]",RandomOverSampler,0.3249203724591298,0.31444541720656605,0.6747619047619048,0.6633333333333333,0.6861904761904762,0.3138095238095238,0.33666666666666667,0.35888888888888887,0.430952380952381,0.11904761904761905,0.13333333333333333,0.13333333333333333,0.29094799359639484
"[(100, 'sigm')]",ADASYN,0.33183840104406898,0.32946799847697272,0.6729365079365079,0.5944444444444444,0.7514285714285714,0.24857142857142858,0.4055555555555556,0.3166666666666667,0.49238095238095236,0.08523809523809522,0.15888888888888889,0.15888888888888889,0.4062526226043701
"[(75, 'rbf_l1')]",RandomOverSampler,0.067540170196707938,0.062602623565134727,0.5365873015873016,0.5255555555555556,0.5476190476190476,0.4523809523809524,0.47444444444444445,0.021111111111111112,0.024285714285714285,0.0023809523809523807,0.007777777777777777,0.007777777777777777,0.26969194412231445
"[(100, 'lin')]",RandomOverSampler,0.39884343445412423,0.3864412457584992,0.7144444444444445,0.7155555555555555,0.7133333333333334,0.2866666666666667,0.28444444444444444,0.41111111111111115,0.45285714285714285,0.10285714285714286,0.10666666666666667,0.10666666666666667,0.2932736078898112
"[(75, 'rbf_l2')]",RandomOverSampler,0.37028299815612797,0.35970780469050362,0.6986507936507936,0.6877777777777778,0.7095238095238097,0.2904761904761905,0.31222222222222223,0.3977777777777778,0.45999999999999996,0.11761904761904762,0.13444444444444445,0.13444444444444445,0.3857767581939697
"[(75, 'rbf_linf')]",RandomOverSampler,0.33703058849507039,0.32573588362771549,0.6813492063492065,0.6722222222222222,0.6904761904761904,0.30952380952380953,0.3277777777777778,0.3611111111111111,0.43285714285714283,0.11619047619047618,0.12111111111111111,0.12111111111111111,0.30749066670735675
"[(100, 'tanh')]",ADASYN,0.33524851387600058,0.33037098480301541,0.6772222222222223,0.6244444444444445,0.7300000000000001,0.27,0.3755555555555556,0.3499999999999999,0.4766666666666666,0.10380952380952381,0.14666666666666667,0.14666666666666667,0.4003143310546875
"[(100, 'sigm')]",RandomOverSampler,0.34755250875443294,0.33965579964993015,0.6854761904761905,0.6566666666666666,0.7142857142857144,0.28571428571428575,0.3433333333333333,0.39444444444444443,0.4790476190476191,0.11857142857142855,0.12555555555555553,0.12555555555555553,0.24026075998942056
"[(75, 'tanh')]",SMOTE,0.32623179073807951,0.31795289761752837,0.6746031746031745,0.6477777777777778,0.7014285714285714,0.2985714285714286,0.35222222222222227,0.3211111111111111,0.45,0.11142857142857143,0.1466666666666667,0.1466666666666667,0.1499161720275879
"[(75, 'lin')]",SMOTEENN,0.37391741894022684,0.37287490039426013,0.6918253968253968,0.5988888888888889,0.7847619047619047,0.21523809523809523,0.40111111111111114,0.3355555555555556,0.5442857142857143,0.07904761904761905,0.16888888888888887,0.16888888888888887,0.05558141072591146
"[(100, 'tanh')]",RandomOverSampler,0.33965872134109915,0.33133753253595666,0.6815873015873016,0.6555555555555556,0.7076190476190476,0.2923809523809524,0.3444444444444444,0.3844444444444444,0.47095238095238096,0.11523809523809521,0.13444444444444445,0.13444444444444445,0.3090577920277913
"[(100, 'lin')]",SMOTE,0.39390647651409266,0.38341752324112571,0.7110317460317459,0.7011111111111111,0.7209523809523809,0.27904761904761904,0.2988888888888888,0.4266666666666667,0.4661904761904762,0.11285714285714284,0.10222222222222221,0.10222222222222221,0.1352876822153727
"[(75, 'rbf_l1')]",SMOTE,0.065788328484746306,0.052301445547632941,0.5342063492063492,0.668888888888889,0.39952380952380945,0.6004761904761905,0.33111111111111113,0.024444444444444446,0.02,0.005714285714285713,0.0044444444444444444,0.0044444444444444444,0.1635146141052246
"[(75, 'rbf_l2')]",SMOTE,0.35589997719027883,0.35103755671678444,0.6878571428571428,0.6366666666666667,0.7390476190476191,0.260952380952381,0.3633333333333333,0.38000000000000006,0.4923809523809524,0.11095238095238096,0.15777777777777777,0.15777777777777777,0.18370731671651205
"[(75, 'rbf_linf')]",SMOTE,0.34006804446455857,0.33388313688667043,0.6806349206349206,0.6388888888888888,0.7223809523809525,0.2776190476190476,0.36111111111111116,0.33222222222222225,0.4757142857142857,0.10428571428571427,0.14,0.14,0.1639591852823893
"[(100, 'sigm')]",SMOTE,0.34669648106343587,0.33817341690682756,0.6852380952380952,0.6599999999999999,0.7104761904761904,0.2895238095238095,0.34,0.3844444444444444,0.4895238095238095,0.1157142857142857,0.14222222222222222,0.14222222222222222,0.12275473276774089
"[(75, 'tanh')]",SMOTEENN,0.29753707981405558,0.29722266424785693,0.6511904761904762,0.53,0.7723809523809523,0.2276190476190476,0.47,0.2422222222222222,0.5323809523809524,0.0761904761904762,0.2233333333333333,0.2233333333333333,0.07387351989746094
"[(100, 'tanh')]",SMOTE,0.34497668088834232,0.33644805138459383,0.6842857142857143,0.66,0.7085714285714285,0.2914285714285714,0.34,0.3744444444444445,0.47666666666666674,0.11142857142857143,0.13666666666666666,0.13666666666666666,0.13828539848327637
"[(75, 'lin')]",SMOTETomek,0.39689470199346716,0.38705961227961971,0.7123015873015873,0.6988888888888889,0.7257142857142856,0.27428571428571424,0.3011111111111111,0.42555555555555563,0.47095238095238096,0.11047619047619046,0.10555555555555557,0.10555555555555557,0.028902451197306316
"[(100, 'lin')]",SMOTEENN,0.37391741894022684,0.37287490039426013,0.6918253968253968,0.5988888888888889,0.7847619047619047,0.21523809523809523,0.40111111111111114,0.3355555555555556,0.5442857142857143,0.07904761904761905,0.16888888888888887,0.16888888888888887,0.1835485299428304
"[(75, 'rbf_l1')]",SMOTEENN,0.073859950060224958,0.070067930963347555,0.5396825396825397,0.4922222222222223,0.5871428571428571,0.4128571428571428,0.5077777777777778,0.015555555555555553,0.027619047619047623,0.0009523809523809524,0.011111111111111112,0.011111111111111112,0.15167435010274252
"[(75, 'rbf_linf')]",SMOTEENN,0.31106949887014507,0.31093385109746619,0.6568253968253969,0.528888888888889,0.7847619047619047,0.21523809523809523,0.4711111111111111,0.25888888888888884,0.5628571428571428,0.07285714285714286,0.22444444444444445,0.22444444444444445,0.11692094802856445
"[(75, 'rbf_l2')]",SMOTEENN,0.34324912374784072,0.34309765554048938,0.6728571428571429,0.5499999999999999,0.7957142857142857,0.20428571428571426,0.45,0.2822222222222222,0.5757142857142857,0.07761904761904762,0.24222222222222223,0.24222222222222223,0.09822932879130046
"[(100, 'rbf_l1')]",None,0.011394233828639201,0.0024195953439389481,0.5008730158730159,0.005555555555555556,0.9961904761904762,0.003809523809523809,0.9944444444444445,0.008888888888888889,0.05714285714285714,0.0,0.04111111111111111,0.04111111111111111,0.13859931627909342
"[(100, 'sigm')]",SMOTEENN,0.33079420642348961,0.33028501580447134,0.6683333333333333,0.5566666666666668,0.7799999999999999,0.22,0.44333333333333336,0.30888888888888894,0.5666666666666667,0.08238095238095237,0.21555555555555558,0.21555555555555558,0.12464006741841634
"[(100, 'tanh')]",SMOTEENN,0.32152499633796755,0.32083199860662948,0.663968253968254,0.5522222222222223,0.7757142857142857,0.22428571428571428,0.4477777777777778,0.3055555555555555,0.5499999999999999,0.08666666666666667,0.2088888888888889,0.2088888888888889,0.05991411209106445
"[(75, 'tanh')]",SMOTETomek,0.31975503521576942,0.31217581217581208,0.670873015873016,0.638888888888889,0.7028571428571428,0.29714285714285715,0.3611111111111111,0.31666666666666665,0.45285714285714285,0.11142857142857142,0.14666666666666664,0.14666666666666664,0.1398932933807373
"[(100, 'lin')]",SMOTETomek,0.39689470199346716,0.38705961227961971,0.7123015873015873,0.6988888888888889,0.7257142857142856,0.27428571428571424,0.3011111111111111,0.42555555555555563,0.47095238095238096,0.11047619047619046,0.10555555555555557,0.10555555555555557,0.08083057403564453
"[(75, 'rbf_l1')]",SMOTETomek,0.064895613454162296,0.052656600427523702,0.534047619047619,0.6633333333333334,0.4047619047619048,0.5952380952380952,0.3366666666666667,0.024444444444444446,0.02,0.005238095238095239,0.0044444444444444444,0.0044444444444444444,0.12218944231669109
"[(75, 'rbf_linf')]",SMOTETomek,0.337607126677123,0.33180061727646554,0.6791269841269841,0.6344444444444445,0.7238095238095239,0.2761904761904762,0.3655555555555556,0.3366666666666666,0.4766666666666666,0.1019047619047619,0.14333333333333334,0.14333333333333334,0.1077736218770345
"[(75, 'rbf_l2')]",SMOTETomek,0.35339546852687764,0.34861956960440904,0.6865079365079364,0.6344444444444445,0.7385714285714285,0.2614285714285714,0.3655555555555556,0.37666666666666665,0.49619047619047624,0.10857142857142858,0.16888888888888887,0.16888888888888887,0.1339398225148519
"[(100, 'rbf_l2')]",None,0.33832042154779834,0.3353286487008596,0.6593650793650795,0.4711111111111111,0.8476190476190476,0.15238095238095237,0.5288888888888889,0.18999999999999997,0.6385714285714287,0.04047619047619048,0.23111111111111113,0.23111111111111113,0.24216389656066895
"[(100, 'sigm')]",SMOTETomek,0.34768375498910881,0.33960125949200259,0.6855555555555556,0.6577777777777777,0.7133333333333334,0.2866666666666667,0.3422222222222222,0.3855555555555556,0.49380952380952375,0.11619047619047619,0.1411111111111111,0.1411111111111111,0.13567233085632324
"[(5, 'sigm')]",None,0.10465728406993331,0.058384927334160931,0.521984126984127,0.06777777777777777,0.9761904761904763,0.023809523809523808,0.9322222222222223,0.0033333333333333327,0.5028571428571428,0.0,0.42,0.42,0.1911303997039795
"[(100, 'rbf_linf')]",None,0.35223323038142224,0.34679493227061658,0.6623809523809524,0.46,0.8647619047619047,0.13523809523809524,0.54,0.16777777777777778,0.6423809523809524,0.03571428571428571,0.24444444444444446,0.24444444444444446,0.2963105837504069
"[(100, 'tanh')]",SMOTETomek,0.34485229934860873,0.33673844387022678,0.684047619047619,0.6566666666666666,0.7114285714285714,0.28857142857142853,0.3433333333333333,0.3655555555555556,0.4795238095238095,0.11,0.13555555555555554,0.13555555555555554,0.0838023026784261
"[(5, 'tanh')]",None,0.086887352094746906,0.069397253674301204,0.528015873015873,0.13555555555555554,0.9204761904761906,0.07952380952380951,0.8644444444444446,0.0022222222222222222,0.46285714285714286,0.0,0.35333333333333333,0.35333333333333333,0.17630513509114584
"[(5, 'lin')]",None,0.14092362307335629,0.13325702924178984,0.5765873015873016,0.5655555555555556,0.5876190476190476,0.41238095238095235,0.4344444444444444,0.0,0.0,0.0,0.0,0.0,0.17459678649902344
"[(5, 'rbf_l1')]",None,0.00037387843749225311,0.00035612535612531787,0.5001587301587301,0.12888888888888891,0.8714285714285714,0.1285714285714286,0.8711111111111111,0.0,0.002380952380952381,0.0,0.0011111111111111111,0.0011111111111111111,0.13652380307515463
"[(5, 'rbf_l2')]",None,0.10937784291051615,0.052353406741063445,0.5194444444444444,0.05555555555555555,0.9833333333333334,0.016666666666666666,0.9444444444444443,0.0011111111111111111,0.5595238095238095,0.0004761904761904762,0.43444444444444447,0.43444444444444447,0.21029122670491537
"[(100, 'rbf_l1')]",ClusterCentroids,0.029245212294490893,0.027994757674380494,0.5126190476190476,0.2333333333333333,0.791904761904762,0.2080952380952381,0.7666666666666666,0.01888888888888889,0.02857142857142857,0.004761904761904762,0.011111111111111112,0.011111111111111112,0.23697527249654135
"[(100, 'rbf_l2')]",ClusterCentroids,0.28623001132711134,0.26355610146029518,0.6561111111111111,0.7122222222222222,0.6,0.4000000000000001,0.28777777777777774,0.4688888888888889,0.3704761904761904,0.19619047619047622,0.1211111111111111,0.1211111111111111,0.1991263230641683
"[(100, 'rbf_l1')]",EditedNearestNeighbours,0.026678777845698564,0.022992252397682805,0.5095238095238095,0.16333333333333333,0.8557142857142858,0.1442857142857143,0.8366666666666666,0.022222222222222216,0.037619047619047614,0.006666666666666667,0.011111111111111112,0.011111111111111112,0.087952454884847
"[(5, 'sigm')]",ClusterCentroids,0.092321706804010015,0.087223379304615545,0.5501587301587302,0.5288888888888889,0.5714285714285715,0.42857142857142855,0.4711111111111111,0.0811111111111111,0.05428571428571428,0.03857142857142857,0.03,0.03,0.07331029574076335
"[(100, 'rbf_linf')]",ClusterCentroids,0.2503324801957782,0.21983342113514079,0.6358730158730158,0.7388888888888889,0.5328571428571428,0.4671428571428571,0.26111111111111107,0.4855555555555556,0.2809523809523809,0.2342857142857143,0.11777777777777776,0.11777777777777776,0.18970227241516113
"[(5, 'tanh')]",ClusterCentroids,0.12750307897868293,0.12249330317989393,0.5688888888888889,0.5277777777777778,0.61,0.38999999999999996,0.47222222222222215,0.03666666666666667,0.043333333333333335,0.020952380952380955,0.01777777777777778,0.01777777777777778,0.08424242337544759
"[(5, 'lin')]",ClusterCentroids,0.15823373343203229,0.14073688649872731,0.5861111111111111,0.6555555555555556,0.5166666666666666,0.48333333333333334,0.3444444444444444,0.0,0.0,0.0,0.0,0.0,0.0747673511505127
"[(5, 'rbf_l1')]",ClusterCentroids,0.00029535893610893002,0.00024950099800398934,0.5001587301587301,0.3288888888888889,0.6714285714285714,0.32857142857142857,0.6711111111111111,0.0,0.002380952380952381,0.0009523809523809524,0.0011111111111111111,0.0011111111111111111,0.059545278549194336
"[(100, 'rbf_l2')]",EditedNearestNeighbours,0.3551798543527101,0.33784447972368775,0.6926984126984128,0.7177777777777777,0.6676190476190476,0.3323809523809524,0.2822222222222222,0.5,0.4504761904761905,0.17238095238095238,0.11666666666666665,0.11666666666666665,0.05858365694681803
"[(5, 'rbf_l2')]",ClusterCentroids,0.1196511567237231,0.11217788689241055,0.5650793650793652,0.5577777777777778,0.5723809523809524,0.4276190476190476,0.44222222222222224,0.07,0.05333333333333334,0.02666666666666666,0.022222222222222223,0.022222222222222223,0.06661359469095866
"[(5, 'sigm')]",EditedNearestNeighbours,0.1188294272892841,0.11862367864438354,0.5597619047619048,0.3933333333333333,0.7261904761904762,0.2738095238095238,0.6066666666666666,0.10333333333333333,0.20904761904761904,0.04571428571428571,0.12777777777777777,0.12777777777777777,0.013301372528076172
