algorithm,leaf_size,n_neighbors,p,weights,Data balancer,Matthews correlation coefficient,Brier Score,Balanced Accuracy,AUC Score,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff
auto,30,50,3,uniform,RandomUnderSampler,0.488544371,0.190466711,0.756565863,0.863401996,0.64972973,0.35027027,0.136598004,0.644236321,0.46511705,0.171804409,0.06960603,0.06960603
auto,30,80,1,uniform,EditedNearestNeighbours,0.302592723,0.337704211,0.637582663,0.930406787,0.34475854,0.65524146,0.069593213,0.865220788,0.271718441,0.527478571,0.048208978,0.048208978
auto,30,50,3,distance,RandomUnderSampler,0.478944831,0.191925719,0.751828519,0.838580366,0.665076673,0.334923327,0.161419634,0.689447344,0.48670738,0.174239281,0.084539046,0.084539046
auto,30,65,3,uniform,EditedNearestNeighbours,0.447817134,0.231790595,0.731520976,0.891863041,0.57117891,0.42882109,0.108136959,0.784908297,0.459399063,0.300847402,0.07424334,0.07424334
auto,30,35,3,uniform,SMOTE,0.4614775,0.204602067,0.741457919,0.866427416,0.616488421,0.383511579,0.133572584,0.700963716,0.456538555,0.215840546,0.077478715,0.077478715
auto,30,80,1,distance,ClusterCentroids,0.072865855,0.479930508,0.509889419,0.995963258,0.02381558,0.97618442,0.004036742,0.97840459,0.012172677,0.881020516,0.00080747,0.00080747
auto,30,35,3,distance,SMOTE,0.454791694,0.197640463,0.739216961,0.819604504,0.658829418,0.341170582,0.180395496,0.671499283,0.495493981,0.181122131,0.110566694,0.110566694
auto,30,80,1,distance,EditedNearestNeighbours,0.316536902,0.344072569,0.645494206,0.933422442,0.357565969,0.642434031,0.066577558,0.899522109,0.294373701,0.541347734,0.050842565,0.050842565
auto,30,65,3,distance,EditedNearestNeighbours,0.453927522,0.241354551,0.735230563,0.891449846,0.57901128,0.42098872,0.108550154,0.823441057,0.468818062,0.309418158,0.075462175,0.075462175
auto,30,50,3,uniform,TomekLinks,0.488340887,0.156645118,0.745241981,0.673508499,0.816975463,0.183024537,0.326491501,0.343413592,0.616490945,0.04922435,0.112581403,0.112581403
auto,30,50,3,distance,TomekLinks,0.521498889,0.156593021,0.76559353,0.723950075,0.807236985,0.192763015,0.276049925,0.500591413,0.637871148,0.074631102,0.134581464,0.134581464
auto,30,80,1,uniform,InstanceHardnessThreshold,0.342072436,0.315607915,0.66725082,0.90315298,0.43134866,0.56865134,0.09684702,0.691671397,0.304856621,0.3886971,0.049833684,0.049833684
auto,30,80,1,uniform,NearMiss,0.336077705,0.218281291,0.67108341,0.848259636,0.493907184,0.506092816,0.151740364,0.430786414,0.33068413,0.104059353,0.053663523,0.053663523
auto,30,35,3,uniform,SMOTEENN,0.463151345,0.18384742,0.741845712,0.762091001,0.721600424,0.278399576,0.237908999,0.599862065,0.589708869,0.160795249,0.134780433,0.134780433
auto,30,80,1,uniform,NeighbourhoodCleaningRule,0.308682594,0.310628887,0.641223374,0.930808386,0.351638361,0.648361639,0.069191614,0.838576093,0.258700045,0.486298736,0.045181727,0.045181727
auto,30,35,3,distance,SMOTEENN,0.449206282,0.188165484,0.729427882,0.681788276,0.777067488,0.222932512,0.318211724,0.546189386,0.649623741,0.112415441,0.228405505,0.228405505
auto,30,80,1,uniform,OneSidedSelection,0.376184451,0.201170575,0.695202458,0.83594861,0.554456305,0.445543695,0.16405139,0.39204431,0.354289247,0.072721629,0.057498245,0.057498245
auto,30,80,1,uniform,RandomUnderSampler,0.326666446,0.261588029,0.655182816,0.918493088,0.391872545,0.608127455,0.081506912,0.722531051,0.193610922,0.320947334,0.019970094,0.019970094
auto,30,80,1,distance,InstanceHardnessThreshold,0.349381409,0.329220726,0.668637421,0.919897464,0.417377377,0.582622623,0.080102536,0.847858647,0.323272516,0.464806655,0.049634105,0.049634105
auto,30,80,1,uniform,TomekLinks,0.355894294,0.191835096,0.686841221,0.760480332,0.61320211,0.38679789,0.239519668,0.286719155,0.370377604,0.031225679,0.059313375,0.059313375
auto,30,80,1,distance,NearMiss,0.32029118,0.217093497,0.664723556,0.818389331,0.51105778,0.48894222,0.181610669,0.537725289,0.357465365,0.111998385,0.077677683,0.077677683
auto,30,80,1,distance,NeighbourhoodCleaningRule,0.315562046,0.321078201,0.645685499,0.929992981,0.361378017,0.638621983,0.070007019,0.878328908,0.276273921,0.5009115,0.054066343,0.054066343
auto,30,80,1,uniform,ADASYN,0.353373964,0.240565635,0.676015263,0.891042143,0.460988383,0.539011617,0.108957857,0.568583112,0.245140603,0.234155837,0.03651622,0.03651622
auto,30,80,1,distance,OneSidedSelection,0.370745427,0.195643591,0.693619222,0.809916079,0.577322364,0.422677636,0.190083921,0.520773902,0.389644434,0.08140342,0.078486374,0.078486374
auto,30,80,1,distance,RandomUnderSampler,0.328868051,0.255362856,0.660905084,0.894480149,0.427330019,0.572669981,0.105519851,0.750986603,0.255106367,0.308669342,0.047413104,0.047413104
auto,30,65,3,uniform,InstanceHardnessThreshold,0.477181635,0.209479137,0.750832924,0.846857091,0.654808758,0.345191242,0.153142909,0.652110836,0.529793491,0.208850026,0.085141445,0.085141445
auto,30,80,1,uniform,RandomOverSampler,0.317657424,0.23362857,0.663812453,0.812544783,0.515080122,0.484919878,0.187455217,0.605511917,0.382658457,0.232567357,0.109563917,0.109563917
auto,30,80,1,distance,TomekLinks,0.377219823,0.190078955,0.697816698,0.791954591,0.603678805,0.396321195,0.208045409,0.500795874,0.399594216,0.068172038,0.080908786,0.080908786
auto,30,80,1,uniform,SMOTE,0.3559022,0.234664114,0.678961782,0.880950288,0.476973276,0.523026724,0.119049712,0.624279044,0.314909531,0.245799245,0.046402393,0.046402393
auto,30,80,1,uniform,SMOTEENN,0.335717149,0.205405124,0.675828368,0.700557234,0.651099503,0.348900497,0.299442766,0.443302512,0.480257737,0.105226066,0.165457597,0.165457597
auto,30,65,3,distance,InstanceHardnessThreshold,0.478075907,0.223748371,0.750780358,0.866017272,0.635543443,0.364456557,0.133982728,0.790750404,0.521748808,0.266751121,0.081918276,0.081918276
auto,30,80,1,distance,ADASYN,0.343230019,0.244933878,0.671173073,0.883370869,0.458975278,0.541024722,0.116629131,0.728197382,0.257634778,0.261673775,0.05952272,0.05952272
auto,30,50,3,uniform,ADASYN,0.485511745,0.185378265,0.75537311,0.832331167,0.678415054,0.321584946,0.167668833,0.522574384,0.364549087,0.109775153,0.062743447,0.062743447
auto,30,80,1,uniform,SMOTETomek,0.35443481,0.231773942,0.679242676,0.871668955,0.486816396,0.513183604,0.128331045,0.611568861,0.318085649,0.233733902,0.045395953,0.045395953
auto,30,80,1,distance,RandomOverSampler,0.351368029,0.232592998,0.678285957,0.865414874,0.491157039,0.508842961,0.134585126,0.706401172,0.371437993,0.243575508,0.084944307,0.084944307
auto,30,50,3,distance,ADASYN,0.482917768,0.19154209,0.753959422,0.824847875,0.68307097,0.31692903,0.175152125,0.657770454,0.399270531,0.143542702,0.089782416,0.089782416
auto,30,80,2,uniform,None,0.459970419,0.163970649,0.734684808,0.687435076,0.78193454,0.21806546,0.312564924,0.256449693,0.517938947,0.026252303,0.085341024,0.085341024
auto,30,35,3,uniform,SMOTETomek,0.461403794,0.203341438,0.741678851,0.861787055,0.621570646,0.378429354,0.138212945,0.693901553,0.462678477,0.211394924,0.078489426,0.078489426
auto,30,35,3,distance,SMOTETomek,0.453893123,0.19596122,0.738759567,0.812338491,0.665180643,0.334819357,0.187661509,0.659796149,0.502586284,0.174452436,0.112384266,0.112384266
auto,30,80,1,distance,SMOTE,0.3433801,0.237334449,0.673702708,0.86439989,0.483005527,0.516994473,0.13560011,0.696916598,0.348465777,0.254479858,0.077072843,0.077072843
auto,30,65,3,uniform,NearMiss,0.443147623,0.191153791,0.732973632,0.795788703,0.670158562,0.329841438,0.204211297,0.499587415,0.482905595,0.138144699,0.077674632,0.077674632
auto,30,80,2,distance,None,0.489142879,0.162329061,0.751396799,0.724560408,0.778233191,0.221766809,0.275439592,0.451965577,0.54768365,0.051236278,0.111173975,0.111173975
auto,30,80,1,distance,SMOTEENN,0.334163141,0.212390155,0.674908993,0.690462327,0.659355658,0.340644342,0.309537673,0.520782447,0.503652897,0.108823614,0.204191767,0.204191767
auto,30,80,1,distance,SMOTETomek,0.341323913,0.234192726,0.673569889,0.854713906,0.492425871,0.507574129,0.145286094,0.683196924,0.353334679,0.238709129,0.079696665,0.079696665
auto,30,65,3,distance,NearMiss,0.440073789,0.192024512,0.730777568,0.766732583,0.694822554,0.305177446,0.233267417,0.559508682,0.490314011,0.136236236,0.098663371,0.098663371
auto,30,80,2,uniform,ClusterCentroids,0.26079988,0.34890241,0.601513776,0.969728707,0.233298845,0.766701155,0.030271293,0.873279014,0.110615489,0.53858413,0.012509994,0.012509994
auto,30,80,2,uniform,EditedNearestNeighbours,0.372131201,0.270960932,0.683733861,0.911034819,0.456432903,0.543567097,0.088965181,0.801458085,0.333958328,0.363402899,0.053255211,0.053255211
auto,30,65,3,uniform,NeighbourhoodCleaningRule,0.460371135,0.21379982,0.739435355,0.884191156,0.594679554,0.405320446,0.115808844,0.75180567,0.487239508,0.266125285,0.079287131,0.079287131
auto,30,80,2,distance,ClusterCentroids,0.260982136,0.355528869,0.60280995,0.966499435,0.239120465,0.760879535,0.033500565,0.883161525,0.116331289,0.532554067,0.014527755,0.014527755
auto,30,80,2,distance,EditedNearestNeighbours,0.385105219,0.277321481,0.691273865,0.914048644,0.468499087,0.531500913,0.085951356,0.847257469,0.355449399,0.376213524,0.057096036,0.057096036
auto,30,50,3,uniform,RandomOverSampler,0.459783383,0.178991831,0.740179816,0.759072294,0.721287338,0.278712662,0.240927706,0.551433367,0.546085918,0.107550239,0.131346089,0.131346089
auto,30,80,3,uniform,None,0.470133042,0.158214168,0.735795869,0.659383564,0.812208175,0.187791825,0.340616436,0.242120907,0.606009371,0.028898647,0.108545882,0.108545882
auto,30,50,3,distance,RandomOverSampler,0.492565407,0.180728173,0.758612016,0.810122982,0.707101051,0.292898949,0.189877018,0.654132869,0.550853374,0.134544797,0.123881717,0.123881717
auto,30,65,3,distance,NeighbourhoodCleaningRule,0.46537734,0.227449425,0.742800009,0.878535811,0.607064207,0.392935793,0.121464189,0.793979676,0.49316678,0.276919945,0.085746895,0.085746895
auto,30,80,3,distance,None,0.503519823,0.156616178,0.755007905,0.700343617,0.809672193,0.190327807,0.299656383,0.430569746,0.628344311,0.052717928,0.134380665,0.134380665
auto,30,65,3,uniform,OneSidedSelection,0.495723197,0.161560678,0.756831816,0.750990876,0.762672757,0.237327243,0.249009124,0.412821874,0.606010885,0.071983917,0.108144893,0.108144893
auto,30,80,2,uniform,InstanceHardnessThreshold,0.415583811,0.243914394,0.714815481,0.873690988,0.555939974,0.444060026,0.126309012,0.64929415,0.39864234,0.260190443,0.060527938,0.060527938
auto,30,80,2,uniform,NearMiss,0.371634961,0.206715709,0.694182707,0.808714334,0.57965108,0.42034892,0.191285666,0.432197504,0.384249123,0.120465339,0.061533156,0.061533156
auto,30,80,2,uniform,NeighbourhoodCleaningRule,0.396006152,0.24623749,0.698847996,0.907601697,0.490094296,0.509905704,0.092398303,0.766744179,0.345389928,0.304440911,0.054264091,0.054264091
auto,30,80,2,distance,InstanceHardnessThreshold,0.420012967,0.256160772,0.715442924,0.893259483,0.537626366,0.462373634,0.106740517,0.807500381,0.408907899,0.320843196,0.058916049,0.058916049
auto,30,80,2,distance,NearMiss,0.361868926,0.205446462,0.689613682,0.787718881,0.591508483,0.408491517,0.212281119,0.544783179,0.407218311,0.124804468,0.085747505,0.085747505
auto,30,65,3,distance,OneSidedSelection,0.509185643,0.158976912,0.76088859,0.730204767,0.791572413,0.208427587,0.269795233,0.493933291,0.621252849,0.072936634,0.128123531,0.128123531
auto,30,80,2,uniform,OneSidedSelection,0.469198332,0.17227814,0.745257373,0.767748787,0.722765959,0.277234041,0.232251213,0.359561171,0.494227505,0.059702391,0.082720254,0.082720254
auto,30,80,2,uniform,RandomUnderSampler,0.407077118,0.221910841,0.707895343,0.892663188,0.523127497,0.476872503,0.107336812,0.652922579,0.267495395,0.197737738,0.028444567,0.028444567
auto,30,80,2,distance,NeighbourhoodCleaningRule,0.405394344,0.256596509,0.705121303,0.904163081,0.506079525,0.493920475,0.095836919,0.818602338,0.367092134,0.320746629,0.063549086,0.063549086
auto,30,50,3,uniform,SMOTE,0.442859861,0.211788394,0.730973007,0.86641704,0.595528974,0.404471026,0.13358296,0.70619671,0.454951086,0.222401393,0.074654094,0.074654094
auto,30,50,3,distance,SMOTE,0.436293456,0.201985295,0.729215492,0.823841436,0.634589548,0.365410452,0.176158564,0.685415484,0.49951952,0.191601013,0.105723702,0.105723702
auto,30,80,2,uniform,TomekLinks,0.455320665,0.166042908,0.734013801,0.70175898,0.766268622,0.233731378,0.29824102,0.269368611,0.509788107,0.028792322,0.084330923,0.084330923
auto,30,80,2,distance,OneSidedSelection,0.482564871,0.166791117,0.750897651,0.755633678,0.746161624,0.253838376,0.244366322,0.489499832,0.527253977,0.066160783,0.104111203,0.104111203
auto,30,80,2,distance,RandomUnderSampler,0.411633941,0.215995277,0.71304403,0.868243157,0.557844904,0.442155096,0.131756843,0.693488358,0.330683457,0.187681799,0.054675455,0.054675455
auto,30,80,3,uniform,ClusterCentroids,0.323056229,0.301842149,0.64908491,0.935623913,0.362545907,0.637454093,0.064376087,0.793369343,0.21921821,0.421831411,0.03087125,0.03087125
auto,30,80,2,distance,TomekLinks,0.487094281,0.163277328,0.752146197,0.743524062,0.760768331,0.239231669,0.256475938,0.477597119,0.537840361,0.058328412,0.105118252,0.105118252
auto,30,65,3,uniform,RandomUnderSampler,0.476996162,0.195184928,0.749900653,0.871877079,0.627924227,0.372075773,0.128122921,0.649692697,0.425004332,0.184823142,0.058109799,0.058109799
auto,30,80,2,uniform,ADASYN,0.452049765,0.199293159,0.73683767,0.85411578,0.61955956,0.38044044,0.14588422,0.519758918,0.34623447,0.132851002,0.043377582,0.043377582
auto,30,80,2,uniform,RandomOverSampler,0.425541323,0.194003522,0.723765419,0.782877109,0.664653729,0.335346271,0.217122891,0.56555525,0.479091529,0.141318125,0.121671092,0.121671092
auto,30,80,2,distance,ADASYN,0.448488282,0.203113244,0.734988513,0.851688486,0.618288541,0.381711459,0.148311514,0.675734993,0.359467703,0.160477284,0.068401233,0.068401233
auto,30,80,2,uniform,SMOTE,0.409451421,0.227604589,0.706553843,0.912635112,0.500472573,0.499527427,0.087364888,0.764915011,0.345398676,0.264000808,0.053868595,0.053868595
auto,30,65,3,distance,RandomUnderSampler,0.474790563,0.193536813,0.749552874,0.842816687,0.656289062,0.343710938,0.157183313,0.680571272,0.458976624,0.171379951,0.077077726,0.077077726
auto,30,80,3,distance,ClusterCentroids,0.313813979,0.315928516,0.643178732,0.936832982,0.349524482,0.650475518,0.063167018,0.822624432,0.22578158,0.434744829,0.032082761,0.032082761
auto,30,80,2,distance,RandomOverSampler,0.454733071,0.192267465,0.738998429,0.832926241,0.645070617,0.354929383,0.167073759,0.672294547,0.474009808,0.155078944,0.097656322,0.097656322
auto,30,80,2,uniform,SMOTEENN,0.429573509,0.188484442,0.725331398,0.783681528,0.666981267,0.333018733,0.216318472,0.528847386,0.435166259,0.110827803,0.099874882,0.099874882
auto,30,80,2,distance,SMOTE,0.400655814,0.216295188,0.707286402,0.861171839,0.553400964,0.446599036,0.138828161,0.709426592,0.40361538,0.207579512,0.081311605,0.081311605
auto,30,80,2,uniform,SMOTETomek,0.411310909,0.226085488,0.707790413,0.911825811,0.503755016,0.496244984,0.088174189,0.751595715,0.347409763,0.255110236,0.054272025,0.054272025
auto,30,80,2,distance,SMOTEENN,0.423419956,0.193929542,0.719665994,0.708417712,0.730914276,0.269085724,0.291582288,0.541562452,0.531702963,0.098761955,0.189260582,0.189260582
auto,30,80,3,uniform,EditedNearestNeighbours,0.437753305,0.234818157,0.725743393,0.89004669,0.561440096,0.438559904,0.10995331,0.766144832,0.425202513,0.286232114,0.069195276,0.069195276
auto,30,95,1,uniform,None,0.35451315,0.187282566,0.686194273,0.7350502,0.637338347,0.362661653,0.2649498,0.255441423,0.371435974,0.020323685,0.061129116,0.061129116
auto,30,50,3,uniform,SMOTEENN,0.44809944,0.184286932,0.735034883,0.787109158,0.682960608,0.317039392,0.212890842,0.57301474,0.557105845,0.14067984,0.114599164,0.114599164
auto,30,80,2,distance,SMOTETomek,0.399635705,0.214289977,0.707155646,0.855722787,0.558588504,0.441411496,0.144277213,0.694897617,0.407320093,0.199217873,0.082119076,0.082119076
auto,30,50,3,distance,SMOTEENN,0.440870029,0.188882552,0.726599003,0.69349141,0.759706597,0.240293403,0.30650859,0.548003906,0.620724758,0.106807312,0.21367634,0.21367634
auto,30,95,1,distance,None,0.384039975,0.185727431,0.701810867,0.765118862,0.638502873,0.361497127,0.234881138,0.457007538,0.399064947,0.053034211,0.084941866,0.084941866
auto,30,80,3,distance,EditedNearestNeighbours,0.448074964,0.242903393,0.731649543,0.892862767,0.570436319,0.429563681,0.107137233,0.812547835,0.447646806,0.306241704,0.072834081,0.072834081
auto,30,65,3,uniform,TomekLinks,0.48577512,0.157970922,0.747219238,0.698317312,0.796121163,0.203878837,0.301682688,0.33211755,0.614900951,0.048377958,0.112180414,0.112180414
auto,30,65,3,distance,TomekLinks,0.513086587,0.156400058,0.761716245,0.722333913,0.801098578,0.198901422,0.277666087,0.484651958,0.629614993,0.06785626,0.130948763,0.130948763
auto,30,95,1,uniform,ClusterCentroids,0.069402041,0.468552655,0.508300918,0.99818426,0.018417577,0.981582423,0.00181574,0.986478684,0.010902499,0.932572909,0,0
auto,30,95,1,uniform,EditedNearestNeighbours,0.29184209,0.338690802,0.632382878,0.924556135,0.340209621,0.659790379,0.075443865,0.869658519,0.246736316,0.534464549,0.042759315,0.042759315
auto,30,95,1,distance,ClusterCentroids,0.060559367,0.483278618,0.507455273,0.995963868,0.018946678,0.981053322,0.004036132,0.981835881,0.011008319,0.912884313,0.00060545,0.00060545
auto,30,95,1,distance,EditedNearestNeighbours,0.312820489,0.344417202,0.64368778,0.931608532,0.355767028,0.644232972,0.068391468,0.893871037,0.279978466,0.542513101,0.049225793,0.049225793
auto,30,50,3,uniform,SMOTETomek,0.443112324,0.210807652,0.731234,0.864398669,0.59806933,0.40193067,0.135601331,0.70256706,0.457703249,0.218060582,0.075056914,0.075056914
auto,30,50,3,distance,SMOTETomek,0.43595871,0.200499843,0.729146761,0.817988343,0.640305179,0.359694821,0.182011657,0.673711129,0.503753165,0.185355439,0.106935213,0.106935213
auto,30,95,2,uniform,None,0.455640758,0.166050066,0.731474913,0.675724618,0.787225208,0.212774792,0.324275382,0.233852116,0.503011919,0.019266325,0.086755775,0.086755775
auto,30,95,2,distance,None,0.48988241,0.163454878,0.751164108,0.718909335,0.783418881,0.216581119,0.281090665,0.43319906,0.529158907,0.046048906,0.109157435,0.109157435
auto,30,65,3,uniform,ADASYN,0.487540127,0.185158195,0.756416726,0.841404376,0.671429076,0.328570924,0.158595624,0.530660685,0.424782093,0.12046719,0.067184839,0.067184839
auto,30,80,3,uniform,InstanceHardnessThreshold,0.475562209,0.208787397,0.749945548,0.846247368,0.653643728,0.346356272,0.153752632,0.620233147,0.495284865,0.198371481,0.078488205,0.078488205
auto,30,95,1,uniform,InstanceHardnessThreshold,0.338065336,0.314390467,0.665236281,0.90113583,0.429336732,0.570663268,0.09886417,0.67834966,0.288445588,0.384144985,0.047411883,0.047411883
